,subject_num,block_num,trial_num,rt_trail,s_bl,s_pretrial,s_ret,wm_perf,triggered_low,triggered_high,wm_perf_subjmean,arf,s_preret,s_preret_bl,s_prevstim,s_prevstim_bl,probes_perloc_rts0,probes_perloc_rts1,probes_perloc_rts2,probes_perloc_rts3,probes_perloc_rts4,probes_perloc_rts5,probes_perloc_respind0,probes_perloc_respind1,probes_perloc_respind2,probes_perloc_respind3,probes_perloc_respind4,probes_perloc_respind5,probes_perloc_colorind0,probes_perloc_colorind1,probes_perloc_colorind2,probes_perloc_colorind3,probes_perloc_colorind4,probes_perloc_colorind5,probes_perloc_acc0,probes_perloc_acc1,probes_perloc_acc2,probes_perloc_acc3,probes_perloc_acc4,probes_perloc_acc5,probes_perloc_resporder0,probes_perloc_resporder1,probes_perloc_resporder2,probes_perloc_resporder3,probes_perloc_resporder4,probes_perloc_resporder5,probes_perresporder_acc0,probes_perresporder_acc1,probes_perresporder_acc2,probes_perresporder_acc3,probes_perresporder_acc4,probes_perresporder_acc5,probes_sortedbylocacc_acc0,probes_sortedbylocacc_acc1,probes_sortedbylocacc_acc2,probes_sortedbylocacc_acc3,probes_sortedbylocacc_acc4,probes_sortedbylocacc_acc5
0,0,0,7,NA,NA,NA,1241.404,2.0,NA,NA,2.563758389261745,4,1026.817576009996,1084.66,1141.7028714107366,1092.15,3.156506730589399,2.2046295324853418,1.3644089009821982,6.380232400341356,4.964264983601197,3.9972291342605786,7.0,5.0,2.0,4.0,0.0,3.0,1,5,2,3,6,0,0,1,1,0,0,0,2,1,0,5,4,3,1,1,0,0,0,0,0,0,1,1,0,0
1,0,0,50,NA,NA,NA,1534.404,2.0,NA,NA,2.563758389261745,4,1553.3610995418576,1547.32,1526.250936329588,1718.77,4.193763028970352,4.663946643372128,1.9063496416890757,5.15268841544912,5.719674429690258,3.2562581823074197,8.0,1.0,2.0,6.0,3.0,4.0,6,8,2,1,5,4,0,0,1,0,0,1,2,5,0,1,3,4,1,1,0,0,0,0,0,0,0,1,0,1
2,0,0,63,NA,NA,NA,1291.4925,2.0,NA,NA,2.563758389261745,0,1244.252811328613,1185.22,1309.7503121098628,1292.89,0.8974922225313549,3.1695240120789094,2.5369087641352053,1.8030752361751183,4.464269545166417,3.8726108802452472,7.0,2.0,3.0,2.0,7.0,7.0,7,6,4,2,0,1,1,0,0,1,0,0,0,3,2,1,5,4,1,1,0,0,0,0,1,1,0,0,0,0
3,0,0,67,NA,NA,NA,1288.263,2.0,NA,NA,2.563758389261745,0,1334.438983756768,1336.43,1351.8177278401997,1328.68,0.9531972010236132,2.7612328542170417,2.2193328824987475,1.7715049287712645,3.745351194902014,3.305502559038132,4.0,1.0,1.0,2.0,4.0,5.0,4,0,5,2,7,1,1,0,0,1,0,0,0,3,2,1,5,4,1,1,0,0,0,0,1,1,0,0,0,0
4,0,0,85,0.263944895,NA,NA,1287.428,2.0,1.0,0.0,2.563758389261745,0,1177.219491878384,1056.44,1228.7041198501872,1179.12,2.4963042769234107,3.168633936676315,1.4339208819330906,5.319934495924144,4.5687268215469885,3.9447699944805663,1.0,1.0,7.0,7.0,8.0,8.0,1,5,7,4,6,2,1,0,1,0,0,0,2,0,1,5,4,3,1,1,0,0,0,0,1,0,0,1,0,0
5,0,0,105,0.554985202,NA,NA,1093.091,3.0,0.0,1.0,2.563758389261745,0,1155.9487713452727,1050.07,1145.3882646691636,1153.39,1.7095426232649515,2.1089501329695395,1.0767030033346146,4.515631628524488,3.4112028619260855,2.900218898108278,5.0,1.0,7.0,1.0,5.0,3.0,5,2,7,1,4,6,1,0,1,1,0,0,2,0,1,5,4,3,1,1,0,0,0,1,1,1,0,1,0,0
6,0,0,117,0.513526751,NA,NA,1309.966,2.0,0.0,1.0,2.563758389261745,0,1323.289462723865,992.81,1361.5393258426966,1469.61,2.26729403392892,1.3398294772903228,5.2347427049169255,4.539582981712783,3.923727779475712,2.820416881440451,5.0,7.0,2.0,4.0,1.0,0.0,5,7,1,0,6,3,1,1,0,0,0,0,1,0,5,4,3,2,1,1,0,0,0,0,1,0,1,0,0,0
7,0,0,121,0.514604421,NA,NA,1288.8725,2.0,0.0,1.0,2.563758389261745,0,1342.2902957101207,1389.18,1328.3533083645443,1319.79,2.046334383253452,2.757586167965883,3.3095406845995967,1.1126350223287318,4.726307800732457,4.0697528886112195,2.0,1.0,4.0,4.0,6.0,8.0,2,5,1,4,3,6,1,0,0,1,0,0,3,0,1,2,5,4,1,1,0,0,0,0,1,1,0,0,0,0
8,0,0,135,0.271412747,NA,NA,1166.8115,3.0,1.0,0.0,2.563758389261745,0,1020.1945022907122,928.83,1101.601747815231,1055.4,0.8495960734048822,3.7295031771302547,2.9385751038896615,2.2183470142276747,5.913593122072143,4.497914509426664,7.0,0.0,3.0,5.0,6.0,1.0,7,4,0,5,6,8,1,0,0,1,1,0,0,3,2,1,5,4,1,1,0,0,0,1,1,1,0,0,1,0
9,0,0,194,0.578549677,NA,NA,1073.3785,3.0,0.0,1.0,2.563758389261745,0,1056.176593086214,992.7,1035.171036204744,1067.1,4.197677136979337,2.950377583556474,1.997487717985905,6.3648428198685,5.205771064167493,0.9663613078919298,2.0,5.0,4.0,3.0,1.0,7.0,0,5,6,4,1,7,0,1,0,0,1,1,5,2,1,0,4,3,1,0,1,0,1,0,0,0,1,0,1,1
10,0,0,285,0.28501267399999997,NA,NA,944.8725,3.0,1.0,0.0,2.563758389261745,0,929.5131195335277,953.29,955.3595505617977,939.29,2.3537679098453737,3.2326962727452155,3.8805009624902596,0.9848963726435613,5.15157795942946,6.455021256893815,6.0,0.0,1.0,7.0,4.0,2.0,6,0,5,7,1,4,1,1,0,1,0,0,3,0,1,2,4,5,1,1,1,0,0,0,1,1,1,0,0,0
11,0,0,326,0.495754608,NA,NA,1042.2855,4.0,0.0,1.0,2.563758389261745,0,978.0533111203665,825.58,1005.3907615480649,1055.01,0.8046512569392235,3.148372889705797,2.4989998768378427,1.6936472792544919,3.8916668187189316,4.346977164804684,0.0,8.0,1.0,4.0,4.0,6.0,0,8,5,4,1,6,1,1,0,1,0,1,0,3,2,1,4,5,1,1,0,1,0,1,1,1,1,0,0,1
12,0,0,339,0.5240248129999999,NA,NA,884.61,4.0,0.0,1.0,2.563758389261745,0,995.9654310703874,1134.31,911.9238451935081,1009.94,1.691166358000828,0.9315377492325752,5.048768833562235,4.272792145440917,3.282215483776781,2.570616449916315,4.0,2.0,3.0,0.0,6.0,1.0,4,2,1,0,6,5,1,1,0,1,1,0,1,0,5,4,3,2,1,1,0,1,1,0,1,1,1,0,1,0
13,0,0,353,0.657944099,NA,NA,962.257,2.0,0.0,1.0,2.563758389261745,0,952.2565597667639,954.77,937.7003745318352,931.12,3.6462343709372362,2.8151810599251803,1.4310462405860562,6.614394931188599,5.8389967065497785,4.702198503350473,1.0,5.0,7.0,4.0,0.0,3.0,1,2,7,3,5,4,1,0,1,0,0,0,2,1,0,5,4,3,1,0,1,0,0,0,1,0,0,1,0,0
14,0,0,383,0.49723645200000005,NA,NA,1149.506,2.0,0.0,1.0,2.563758389261745,0,1153.3923365264473,1111.72,1189.3208489388264,1199.4,2.193526682875472,2.9389742408413895,3.9376713437914077,1.0908544039630215,4.649588261724375,6.257883239897183,5.0,1.0,0.0,7.0,3.0,4.0,5,8,4,7,2,6,1,0,0,1,0,0,3,0,1,2,4,5,1,1,0,0,0,0,1,1,0,0,0,0
15,0,0,388,0.292965002,NA,NA,967.18,0.0,1.0,0.0,2.563758389261745,0,904.3944189920867,901.59,929.314606741573,925.5,1.2900488315551684,6.29568379002194,3.0879224579537095,2.2001634750915855,4.192314446933096,5.079635804637292,5.0,3.0,1.0,8.0,7.0,0.0,6,4,7,3,1,2,0,0,0,0,0,0,0,3,2,4,5,1,0,0,0,0,0,0,0,0,0,0,0,0
16,0,0,425,0.287278156,NA,NA,997.565,3.0,1.0,0.0,2.563758389261745,0,1094.7750937109538,1152.32,1030.0861423220974,1089.34,2.5551729859548686,3.3074477814827787,3.955457171464559,1.1412907746905603,4.930941039489426,5.5626989982802115,2.0,1.0,1.0,4.0,6.0,6.0,2,0,8,4,3,6,1,0,0,1,0,1,3,0,1,2,4,5,1,1,0,0,0,1,1,1,0,0,0,1
17,0,0,431,0.265220898,NA,NA,1025.3035,2.0,1.0,0.0,2.563758389261745,0,1027.7675968346523,1087.11,1033.518102372035,1009.9,5.9815399159761,0.8455927297775361,1.846553224342415,3.0231020467742837,4.054424319072496,4.837057756257309,1.0,7.0,3.0,5.0,6.0,0.0,0,7,3,4,8,1,0,1,1,0,0,0,1,2,3,4,5,0,1,1,0,0,0,0,0,0,1,1,0,0
18,0,0,444,0.25903475,NA,NA,1022.497,2.0,1.0,0.0,2.563758389261745,0,972.1478550603915,984.39,1043.0374531835207,1007.29,6.146826234017453,0.9967572973637289,1.9886029294370928,3.2030053301887165,4.283629283879918,5.2270348001804905,4.0,4.0,6.0,8.0,7.0,0.0,5,4,6,0,2,1,0,1,1,0,0,0,1,2,3,4,5,0,1,1,0,0,0,0,0,0,1,1,0,0
19,0,0,449,0.257338513,NA,NA,965.456,3.0,1.0,0.0,2.563758389261745,0,985.7413577675968,937.69,1003.147315855181,996.57,3.5498824256580974,4.694706132568399,1.2306324496062189,2.3336733600033313,6.6537506899367145,5.758431197912614,5.0,2.0,7.0,6.0,1.0,4.0,5,3,7,6,2,1,1,0,1,1,0,0,2,3,0,1,5,4,1,1,1,0,0,0,1,1,0,1,0,0
20,0,0,508,0.535291214,NA,NA,1152.6795,2.0,0.0,1.0,2.563758389261745,0,1054.5439400249895,852.62,1115.4394506866417,1093.11,6.228315744698193,0.966892445135727,2.0133702325940703,3.124175782194243,4.308331584733423,5.068013221696674,1.0,3.0,7.0,4.0,5.0,0.0,8,3,7,2,4,6,0,1,1,0,0,0,1,2,3,4,5,0,1,1,0,0,0,0,0,0,1,1,0,0
21,0,0,518,0.288033855,NA,NA,1061.427,3.0,1.0,0.0,2.563758389261745,0,988.9533527696793,1131.63,948.4431960049938,962.53,2.7981185254284355,1.9490279304634441,1.0048401057370029,5.18095985594573,4.429186832585856,3.5967596351658813,4.0,7.0,6.0,2.0,1.0,0.0,5,7,6,2,0,1,0,1,1,1,0,0,2,1,0,5,4,3,1,1,0,0,0,1,0,1,1,1,0,0
22,0,0,546,0.278818638,NA,NA,1015.5065,3.0,1.0,0.0,2.563758389261745,0,994.9550187421908,989.1,1055.9076154806492,1038.47,6.411376486500103,0.955094812131847,3.0840288769882136,1.8524501877084276,4.075983986625488,5.411689809007385,5.0,7.0,0.0,3.0,4.0,2.0,1,7,0,3,2,8,0,1,1,1,0,0,1,3,2,4,5,0,1,1,1,0,0,0,0,1,1,1,0,0
23,0,0,556,0.589243221,NA,NA,1241.0395,4.0,0.0,1.0,2.563758389261745,0,1323.9046230737192,1199.49,1252.310861423221,1408.49,2.069411056321769,3.3008805531353573,3.981118256296213,1.0933224958148458,5.1330029809828375,5.941029225948114,0.0,1.0,4.0,2.0,8.0,6.0,0,1,4,2,7,8,1,1,1,1,0,0,3,0,1,2,4,5,1,1,1,1,0,0,1,1,1,1,0,0
24,0,0,564,0.28448106100000004,NA,NA,983.4745,2.0,1.0,0.0,2.563758389261745,0,1056.238234069138,1126.23,1005.601747815231,988.46,3.596463133430234,2.286670992550853,1.141917704802836,5.2202697139441625,4.6773490920204495,4.269630125488675,8.0,1.0,2.0,4.0,1.0,3.0,4,1,2,8,3,6,0,1,1,0,0,0,2,1,0,5,4,3,1,1,0,0,0,0,0,0,1,1,0,0
25,0,0,603,0.488376372,NA,NA,1048.8405,5.0,0.0,1.0,2.563758389261745,0,1002.2099125364432,1017.72,1045.8501872659176,992.44,1.962518759436989,2.890704043371443,3.8407087189757476,1.0898183584749859,4.809516736382648,5.704744712005777,6.0,0.0,1.0,2.0,4.0,5.0,6,0,3,2,4,5,1,1,0,1,1,1,3,0,1,2,4,5,1,1,1,0,1,1,1,1,1,0,1,1
26,0,0,618,0.275640653,NA,NA,880.832,3.0,1.0,0.0,2.563758389261745,0,851.6201582673885,858.96,863.370786516854,856.12,0.617363654816927,3.3909991196178453,1.67277783353029,2.6238199801114206,4.25443925819809,4.942396840203855,5.0,2.0,3.0,1.0,7.0,6.0,5,8,1,0,7,6,1,0,0,0,1,1,0,2,3,1,4,5,1,0,0,0,1,1,1,0,0,0,1,1
27,0,0,623,0.257952329,NA,NA,929.8205,4.0,1.0,0.0,2.563758389261745,0,924.8729695960017,1017.69,914.458177278402,900.96,5.6097561045144175,0.9885858235679734,1.8763299813431331,2.675022978884499,3.5303894322219094,4.4423255657479785,5.0,1.0,3.0,0.0,4.0,8.0,4,1,3,0,2,8,0,1,1,1,0,1,1,2,3,4,5,0,1,1,1,0,1,0,0,1,1,1,0,1
28,0,0,628,0.28612522,NA,NA,904.179,3.0,1.0,0.0,2.563758389261745,0,1066.746772178259,1090.25,1040.3770287141074,1082.25,2.6914397668128913,4.378158313680615,5.041576955885375,0.7540994215937644,1.8041429275212977,3.5140097070107004,7.0,2.0,1.0,4.0,6.0,8.0,2,0,1,4,6,5,0,0,1,1,1,0,3,4,0,5,1,2,1,1,0,0,0,1,0,1,0,1,1,0
29,0,0,640,0.257349062,NA,NA,1008.6065,2.0,1.0,0.0,2.563758389261745,0,1092.1078717201167,1091.58,1008.6354556803994,1056.07,2.60069911688106,3.1447798018457433,0.9224379969255097,4.824343248655623,4.321143025594665,1.8721897907607854,4.0,4.0,0.0,4.0,3.0,7.0,1,4,0,5,6,2,0,1,1,0,0,0,2,5,0,1,4,3,1,0,0,1,0,0,0,0,1,1,0,0
30,0,0,677,0.508194472,NA,NA,879.587,1.0,0.0,1.0,2.563758389261745,4,769.8071636817992,921.74,841.0711610486892,403.97,1.1858618279102302,4.0416014742977495,2.8033455089112067,2.147034925623757,3.4018582105891255,4.817379734334281,5.0,0.0,2.0,6.0,3.0,4.0,5,8,0,1,6,3,1,0,0,0,0,0,0,3,2,4,1,5,1,0,0,0,0,0,1,0,0,0,0,0
31,0,0,693,0.593860095,NA,NA,943.9235,5.0,0.0,1.0,2.563758389261745,0,781.2586422324032,734.44,850.3046192259675,821.4,1.2767741067314091,5.626359631516607,4.706684802689779,2.0106934491363972,2.9379059792995577,3.6832343663759275,2.0,4.0,1.0,8.0,6.0,8.0,2,4,1,8,6,5,1,1,1,1,1,0,0,3,4,5,2,1,1,1,1,0,1,1,1,1,1,1,1,0
32,0,0,719,0.253549848,NA,NA,995.9725,1.0,1.0,0.0,2.563758389261745,0,877.7246980424823,916.41,855.9700374531835,826.66,1.173064927037558,4.83412096358461,2.788247298412898,2.1719989462781086,3.6507856725797865,4.290963425370137,7.0,1.0,1.0,3.0,7.0,0.0,7,0,5,4,6,1,1,0,0,0,0,0,0,3,2,4,5,1,1,0,0,0,0,0,1,0,0,0,0,0
33,0,0,750,0.27101085399999997,NA,NA,1102.2785,2.0,1.0,0.0,2.563758389261745,0,1091.9312786339026,1041.55,1126.1210986267165,1094.03,1.1570678031048374,3.5716670353936024,2.8846326001380476,2.189202889295757,5.059562066936451,4.403875562783469,2.0,3.0,4.0,5.0,7.0,4.0,2,7,3,5,4,8,1,0,0,1,0,0,0,3,2,1,5,4,1,1,0,0,0,0,1,1,0,0,0,0
34,0,0,763,0.279030276,NA,NA,1106.736,3.0,1.0,0.0,2.563758389261745,0,1078.1516034985423,964.08,1134.343320848939,1153.64,1.9673842388801859,2.751310594691404,3.35221840317854,0.9065101517635412,4.375884658544237,5.367588596999667,4.0,2.0,1.0,6.0,1.0,8.0,4,2,7,6,8,3,1,1,0,1,0,0,3,0,1,2,4,5,1,1,1,0,0,0,1,1,1,0,0,0
35,0,0,767,0.480764925,NA,NA,1120.9735,3.0,0.0,1.0,2.563758389261745,0,1089.6576426488964,1135.61,1088.2247191011236,1074.99,0.7892411494231055,1.6183215835017108,2.314254777098995,4.09778114066512,3.0265548665061033,3.570273192137847,0.0,2.0,4.0,3.0,6.0,4.0,0,2,7,8,5,4,1,1,0,0,0,1,0,1,2,4,5,3,1,1,0,0,1,0,1,0,1,0,0,1
36,0,0,777,0.492782464,NA,NA,1056.1955,2.0,0.0,1.0,2.563758389261745,0,978.9537692628072,982.1,1000.3495630461923,962.12,2.347615213732297,1.5636962704643338,0.7652524484201422,5.394640103912479,4.490625413391626,3.163481933921048,5.0,8.0,7.0,0.0,4.0,2.0,8,3,7,1,4,0,0,0,1,0,1,0,2,1,0,5,4,3,1,0,0,0,1,0,0,0,0,1,1,0
37,0,0,784,0.502706529,NA,NA,1130.422,2.0,0.0,1.0,2.563758389261745,0,1142.1012078300707,1133.44,1134.9712858926341,1121.94,1.8037953932753226,2.7633251871384346,3.6339392422328274,0.8515361640888841,4.426222955620688,5.249165803770666,5.0,1.0,4.0,8.0,3.0,0.0,5,0,2,8,7,4,1,0,0,1,0,0,3,0,1,2,4,5,1,1,0,0,0,0,1,1,0,0,0,0
38,0,1,13,NA,NA,NA,1115.437,2.0,NA,NA,2.563758389261745,4,898.2515618492295,513.76,958.0799001248439,960.44,2.9780061284627664,3.8654979746652316,4.569703281590137,1.3007300214853785,5.538335678738349,6.737712854034726,0.0,1.0,4.0,2.0,7.0,6.0,0,7,1,2,3,8,1,0,0,1,0,0,3,0,1,2,4,5,1,1,0,0,0,0,1,1,0,0,0,0
39,0,1,57,NA,NA,NA,982.3955,1.0,NA,NA,2.563758389261745,0,958.2861307788421,980.13,979.5755305867665,962.93,6.2109410280859265,1.0603517879058018,1.804925806142819,3.0664503154325757,4.091486750934109,5.147467133923328,2.0,7.0,3.0,8.0,1.0,1.0,4,7,8,2,0,5,0,1,0,0,0,0,1,2,3,4,5,0,1,0,0,0,0,0,0,0,1,0,0,0
40,0,1,60,NA,NA,NA,1062.1555,3.0,NA,NA,2.563758389261745,0,1041.18908788005,938.54,1049.2858926342071,1113.1,0.8411791303833525,3.3126040607053255,2.5924349862925737,1.8587790742758443,4.376255000615856,5.2162478389586795,2.0,7.0,1.0,5.0,8.0,6.0,2,1,6,5,8,0,1,0,0,1,1,0,0,3,2,1,4,5,1,1,0,0,1,0,1,1,0,0,1,0
41,0,1,62,NA,NA,NA,1232.5305,3.0,NA,NA,2.563758389261745,4,NA,NA,1094.3058676654182,695.89,0.9853987150072498,5.341934639613555,4.534501398120028,1.7356846681232128,2.6559145824116968,3.567381730019406,0.0,3.0,1.0,2.0,5.0,8.0,0,4,7,2,5,6,1,0,0,1,1,0,0,3,4,5,2,1,1,1,1,0,0,0,1,1,0,0,1,0
42,0,1,81,0.48784038799999996,NA,NA,1145.3195,2.0,0.0,1.0,2.563758389261745,4,1010.5251978342358,1056.79,1123.7815230961298,1033.07,2.9726442937103457,2.126241886116077,1.1589873667453503,5.508714585148482,4.596678382286882,3.8856837558105326,4.0,3.0,2.0,2.0,5.0,6.0,7,8,2,0,5,4,0,0,1,0,1,0,2,1,0,5,4,3,1,0,0,0,1,0,0,0,0,1,1,0
43,0,1,85,0.526553821,NA,NA,1222.7755,2.0,0.0,1.0,2.563758389261745,4,1224.390670553936,1263.61,1211.1186017478153,1254.78,1.9977454464174116,3.0214521856742067,0.9659750003420413,5.97278940850174,4.684434913307541,3.8771376634749686,0.0,1.0,2.0,3.0,4.0,6.0,0,4,2,6,1,8,1,0,1,0,0,0,2,0,1,5,4,3,1,1,0,0,0,0,1,0,0,1,0,0
44,0,1,178,0.48653673,NA,NA,1128.1785,2.0,0.0,1.0,2.563758389261745,0,1169.701374427322,1028.05,1178.7702871410736,1186.07,3.0206159937597477,2.235842612316901,0.9646438786076033,6.051474411900017,5.028193608790843,4.051508338540771,4.0,8.0,0.0,3.0,4.0,6.0,6,8,0,4,7,5,0,1,1,0,0,0,2,1,0,5,4,3,1,1,0,0,0,0,0,0,1,1,0,0
45,0,1,184,0.49546875,NA,NA,1173.505,3.0,0.0,1.0,2.563758389261745,0,1188.2969596001667,1096.54,1207.9912609238452,1203.79,2.7560928255702493,1.9635414053268505,1.0211764960790788,4.586629254229592,4.011097432751285,3.3476020992320628,1.0,0.0,3.0,4.0,7.0,2.0,1,0,3,2,4,7,1,1,1,0,0,0,2,1,0,5,4,3,1,1,1,0,0,0,1,0,1,1,0,0
46,0,1,197,0.283276523,NA,NA,1071.409,3.0,1.0,0.0,2.563758389261745,0,1070.079550187422,997.42,1112.880149812734,1110.84,2.5533694571281558,1.7050529027519588,0.8996911820386231,4.680938758706816,3.9048930769126855,3.305285599594754,7.0,8.0,4.0,4.0,7.0,3.0,7,8,4,3,6,5,1,1,1,0,0,0,2,1,0,5,4,3,1,1,1,0,0,0,1,0,1,1,0,0
47,0,1,226,0.270797126,NA,NA,1109.5605,1.0,1.0,0.0,2.563758389261745,0,1186.8638067471886,1176.08,1144.1860174781523,1204.61,2.247993481523281,3.3447819115694983,6.279368782016263,1.2342953864326773,5.079024554905118,4.296643714391394,5.0,1.0,4.0,6.0,0.0,7.0,3,0,4,5,8,2,0,0,1,0,0,0,3,0,1,5,4,2,0,0,0,0,0,1,0,0,0,1,0,0
48,0,1,295,0.505716687,NA,NA,1213.32,2.0,0.0,1.0,2.563758389261745,0,1140.960433152853,1125.19,1182.0162297128588,1202.66,2.0978863417617504,2.9306262914928993,3.6981187535066056,1.0273779439198734,4.64977671138513,5.345856160165567,1.0,8.0,7.0,3.0,4.0,7.0,1,0,2,3,5,4,1,0,0,1,0,0,3,0,1,2,4,5,1,1,0,0,0,0,1,1,0,0,0,0
49,0,1,300,0.27227830399999997,NA,NA,847.9255,3.0,1.0,0.0,2.563758389261745,0,899.5835068721366,970.92,815.354556803995,873.08,2.2788715714136742,3.077935766320479,4.4857331347534455,5.613543629090145,0.6223833721828669,1.319414192397744,5.0,1.0,4.0,7.0,0.0,2.0,5,8,1,3,0,2,1,0,0,0,1,1,4,5,0,1,2,3,1,1,1,0,0,0,1,0,0,0,1,1
50,0,1,308,0.526676888,NA,NA,1062.319,1.0,0.0,1.0,2.563758389261745,0,1042.9108704706373,1029.76,1023.960049937578,1068.92,2.834791228566246,2.05104847575285,1.2278262317363442,5.44906299749573,4.528912055304318,3.7211982775529577,2.0,1.0,4.0,3.0,8.0,5.0,8,6,4,7,5,1,0,0,1,0,0,0,2,1,0,5,4,3,1,0,0,0,0,0,0,0,0,1,0,0
51,0,1,387,0.519632881,NA,NA,1119.1175,2.0,0.0,1.0,2.563758389261745,0,1048.4135776759683,969.59,1057.398252184769,1064.0,3.265976596890141,2.427355364172854,1.5405722711579983,6.633473392390442,5.7054799792904305,4.874436076506754,4.0,3.0,0.0,6.0,5.0,7.0,6,3,0,1,8,4,0,1,1,0,0,0,2,1,0,5,4,3,1,1,0,0,0,0,0,0,1,1,0,0
52,0,1,397,0.5519405470000001,NA,NA,1118.3935,4.0,0.0,1.0,2.563758389261745,0,1175.2636401499376,1092.38,1197.828963795256,1210.1,4.138913629044055,4.842455228237668,5.57021531727969,1.3075370171009126,2.412333559891067,3.145955545266588,6.0,7.0,4.0,0.0,2.0,8.0,6,4,7,0,2,8,1,0,0,1,1,1,3,4,5,0,1,2,1,1,1,1,0,0,1,1,0,0,1,1
53,0,1,444,0.27918727,NA,NA,1068.1335,3.0,1.0,0.0,2.563758389261745,0,991.5072886297376,832.5,1074.0099875156054,1024.64,3.080654744255753,1.9515196854340502,0.8335787075257031,6.0390367342838545,4.807849199216889,3.960470616677867,1.0,0.0,8.0,3.0,4.0,2.0,1,0,4,8,5,2,1,1,0,0,0,1,2,1,0,5,4,3,0,1,1,1,0,0,1,0,1,0,0,1
54,0,1,450,0.266810318,NA,NA,1142.2185,3.0,1.0,0.0,2.563758389261745,0,1307.7605164514785,1286.07,1323.8352059925094,1346.62,2.063577669769984,3.094859458177325,5.653907493739098,1.17383184018081,4.933646332729495,3.9903112355909798,5.0,8.0,7.0,0.0,6.0,7.0,5,8,4,0,1,3,1,1,0,1,0,0,3,0,1,5,4,2,1,1,1,0,0,0,1,1,1,0,0,0
55,0,1,459,0.26110094899999997,NA,NA,991.895,1.0,1.0,0.0,2.563758389261745,0,1039.3515201999166,1052.78,995.3358302122347,1018.24,1.2793359957668144,0.8569521674276075,3.2563417159694836,5.327195652372211,2.4877020203171014,2.040140633054307,4.0,2.0,4.0,0.0,3.0,4.0,0,2,5,1,4,6,0,1,0,0,0,0,1,0,5,4,2,3,1,0,0,0,0,0,0,0,1,0,0,0
56,0,1,482,0.560273861,NA,NA,1070.062,1.0,0.0,1.0,2.563758389261745,0,1004.4493960849646,994.94,1040.5343320848938,996.67,3.063653505790626,2.0800811274361877,6.1521626950639074,0.9949856994930997,5.008573746823913,3.976336595612338,2.0,1.0,0.0,5.0,6.0,4.0,5,1,8,6,4,0,0,1,0,0,0,0,3,1,0,5,4,2,0,1,0,0,0,0,0,0,1,0,0,0
57,0,1,512,0.243669213,NA,NA,1011.424,1.0,1.0,0.0,2.563758389261745,0,1021.4135776759683,1050.55,1028.3270911360798,1028.73,4.55935366042786,5.487317993550278,1.1284408456231176,2.215393970979221,3.199062427300305,3.9116889537140196,7.0,3.0,7.0,6.0,0.0,8.0,6,8,7,0,1,5,0,0,1,0,0,0,2,3,4,5,0,1,1,0,0,0,0,0,0,0,0,1,0,0
58,0,1,520,0.272421898,NA,NA,1034.7765,3.0,1.0,0.0,2.563758389261745,0,998.3198667221991,1009.43,1002.7365792759051,966.0,2.297085616016375,1.603200565177758,0.9067328131627619,4.136645675864202,3.569161310628715,2.9773022219383165,4.0,0.0,2.0,4.0,6.0,3.0,8,0,2,4,3,1,0,1,1,1,0,0,2,1,0,5,4,3,1,1,0,0,0,1,0,1,1,1,0,0
59,0,1,525,0.527508519,NA,NA,990.866,5.0,0.0,1.0,2.563758389261745,0,981.6855476884631,896.49,968.6267166042447,968.92,3.1497464910162307,2.2464989987365698,0.9428430182965712,5.7257142270655095,4.7902207455422285,3.879092294147995,2.0,6.0,5.0,0.0,1.0,4.0,2,6,5,3,1,4,1,1,1,0,1,1,2,1,0,5,4,3,1,1,1,1,1,0,1,0,1,1,1,1
60,0,1,549,0.645191673,NA,NA,1288.214,3.0,0.0,1.0,2.563758389261745,0,1311.546022490629,1115.5,1368.5330836454432,1388.35,2.404830355391823,1.8307054916685956,4.413195695707145,1.0707960615450247,3.73364308261489,3.0370809632204327,0.0,2.0,4.0,7.0,5.0,5.0,0,2,5,7,1,8,1,1,0,1,0,0,3,1,0,5,4,2,1,1,1,0,0,0,1,1,1,0,0,0
61,0,1,553,0.515693685,NA,NA,1166.512,3.0,0.0,1.0,2.563758389261745,0,1271.1620158267388,1303.51,1232.1136079900125,1277.41,0.9945486445308234,2.970442198126875,2.186489898414038,4.760763583200514,4.296720120607915,3.7447981051259376,7.0,6.0,5.0,0.0,1.0,0.0,7,6,5,1,4,8,1,1,1,0,0,0,0,2,1,5,4,3,1,1,1,0,0,0,1,0,1,1,0,0
62,0,1,558,0.273661979,NA,NA,1104.599,2.0,1.0,0.0,2.563758389261745,0,1065.8992086630572,1243.6,1052.6803995006242,1031.11,2.229997251657096,1.556591347622998,0.8614635553749395,3.5566463715031205,3.1726820406615843,2.653790318533993,4.0,0.0,7.0,5.0,5.0,4.0,5,0,7,6,3,2,0,1,1,0,0,0,2,1,0,5,4,3,1,1,0,0,0,0,0,0,1,1,0,0
63,0,1,580,0.557737441,NA,NA,1137.5795,3.0,0.0,1.0,2.563758389261745,0,1099.7076218242398,1084.17,1157.1885143570537,1115.46,4.39381759669368,0.9970050473716583,2.7161985170350817,1.778780910306068,3.3861176746963793,3.8982357576533104,4.0,7.0,4.0,0.0,7.0,8.0,8,7,4,0,6,5,0,1,1,1,0,0,1,3,2,4,5,0,1,1,1,0,0,0,0,1,1,1,0,0
